Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
232.0,-101.95956138506178,136.0,-57.901737395611654,28459.0,0.7296395
233.0,-49.75662780920877,285.0,-56.45888586426331,28744.0,0.726932
234.0,-66.37446776161508,177.0,-56.94504139168648,28921.0,0.7252505
235.0,-43.83163200013246,106.0,-56.7205195256128,29027.0,0.7242435
236.0,-14.668456002072801,175.0,-56.15498726128354,29202.0,0.722581
237.0,32.26476193287684,148.0,-54.52430837165295,29350.0,0.721175
238.0,21.320152147983876,116.0,-54.133842648360854,29466.0,0.720073
239.0,-16.60435358102717,196.0,-54.20708858840556,29662.0,0.718211
240.0,120.67669509896587,500.0,-52.36809167026131,30162.0,0.713461
241.0,-72.10742992044077,94.0,-52.23994969675005,30256.0,0.7125680000000001
242.0,-25.78697510289193,248.0,-52.008705858816036,30504.0,0.7102120000000001
243.0,-30.555335759246404,183.0,-52.20173330442249,30687.0,0.7084735
244.0,-9.104677775958521,113.0,-51.92448109543101,30800.0,0.7074
245.0,-30.961740225273033,117.0,-51.328156003187715,30917.0,0.7062885000000001
246.0,-63.60368751240407,173.0,-49.43854055634221,31090.0,0.704645
247.0,-94.20255498945457,146.0,-50.223887982091604,31236.0,0.703258
248.0,-21.088901193487004,156.0,-50.32297068934388,31392.0,0.701776
249.0,11.31181597219259,173.0,-49.18902447405035,31565.0,0.7001325
250.0,21.6996104725459,152.0,-48.22358838805113,31717.0,0.6986885
251.0,-30.187338210383672,156.0,-47.99125130282329,31873.0,0.6972065000000001
252.0,-75.89343565910195,118.0,-48.322489550053234,31991.0,0.6960855
253.0,-44.75361542600705,147.0,-46.83466718412984,32138.0,0.6946890000000001
254.0,-37.28758357664347,134.0,-46.8280440698107,32272.0,0.693416
255.0,-18.070812058128368,200.0,-47.233291407961296,32472.0,0.691516
256.0,-19.444700509587932,138.0,-47.021371717588515,32610.0,0.690205
257.0,-45.87051526586955,126.0,-46.617842929598666,32736.0,0.6890080000000001
258.0,-19.191648717263092,144.0,-46.367051854413006,32880.0,0.68764
259.0,61.92592155245481,123.0,-44.818869776125666,33003.0,0.6864715
260.0,41.20942367199285,216.0,-42.17744777681273,33219.0,0.6844195
261.0,-54.095605303404675,97.0,-41.81350563323407,33316.0,0.683498
262.0,-58.19320380677344,114.0,-41.61614852029149,33430.0,0.682415
263.0,97.93360991693456,500.0,-40.3330654294869,33930.0,0.677665
264.0,-51.97425735628147,111.0,-40.074473293811685,34041.0,0.6766105
265.0,-2.339013579242831,104.0,-39.85203353687135,34145.0,0.6756225
266.0,39.9345902963081,180.0,-37.912290754824575,34325.0,0.6739125
267.0,-10.363379903978768,135.0,-37.28662288101651,34460.0,0.6726300000000001
268.0,-23.893243802414318,305.0,-36.59736977741666,34765.0,0.6697325000000001
269.0,18.292644147599347,207.0,-35.82023464419031,34972.0,0.6677660000000001
270.0,-15.897404966106194,304.0,-35.78080146198602,35276.0,0.6648780000000001
271.0,-5.655516129664505,88.0,-35.62947968801976,35364.0,0.664042
